Country,Code,Year,GDP,Growth,CPI,Imports,Exports,Population
Uganda,UGA,2014.0,2.72918798193622e10,5.10630732428807,142.02416598956,28.1462714468841,18.1702567498511,3.8833338e7
Uganda,UGA,2015.0,2.71026503866012e10,5.1878598626103,149.962871001285,29.2201168904971,18.444304405557,4.014487e7
Uganda,UGA,2016.0,2.41336642845033e10,4.78100029145199,158.52031485061,28.5751463247899,18.5393752724867,4.1487965e7
Uganda,UGA,2017.0,2.59950318501658e10,3.86302375686572,166.778774735589,25.3461184094711,18.1359160406749,4.2862958e7
Ukraine,UKR,1960.0,,,,,,4.2662149e7
Ukraine,UKR,1961.0,,,,,,4.3203635e7
Ukraine,UKR,1962.0,,,,,,4.374947e7
Ukraine,UKR,1963.0,,,,,,4.4285899e7
Ukraine,UKR,1964.0,,,,,,4.4794327e7
Ukraine,UKR,1965.0,,,,,,4.5261935e7
Ukraine,UKR,1966.0,,,,,,4.5682308e7
Ukraine,UKR,1967.0,,,,,,4.6060452e7
Ukraine,UKR,1968.0,,,,,,4.6409002e7
Ukraine,UKR,1969.0,,,,,,4.6746669e7
Ukraine,UKR,1970.0,,,,,,4.7086761e7
Ukraine,UKR,1971.0,,,,,,4.7433805e7
Ukraine,UKR,1972.0,,,,,,4.7783011e7
Ukraine,UKR,1973.0,,,,,,4.8127172e7
Ukraine,UKR,1974.0,,,,,,4.8455122e7
Ukraine,UKR,1975.0,,,,,,4.8758987e7
Ukraine,UKR,1976.0,,,,,,4.9036456e7
Ukraine,UKR,1977.0,,,,,,4.9290905e7
Ukraine,UKR,1978.0,,,,,,4.9526883e7
Ukraine,UKR,1979.0,,,,,,4.9751257e7
Ukraine,UKR,1980.0,,,,,,4.9968812e7
Ukraine,UKR,1981.0,,,,,,5.0221e7
Ukraine,UKR,1982.0,,,,,,5.0384e7
Ukraine,UKR,1983.0,,,,,,5.0564e7
Ukraine,UKR,1984.0,,,,,,5.0754e7
Ukraine,UKR,1985.0,,,,,,5.0917e7
Ukraine,UKR,1986.0,,,,,,5.1097e7
Ukraine,UKR,1987.0,6.40876940382333e10,,,,,5.1293e7
Ukraine,UKR,1988.0,7.47035179026642e10,2.56646327002088,,,,5.1521e7
Ukraine,UKR,1989.0,8.27091610991244e10,3.87310321070642,,32.1402959775735,32.0751026794445,5.1773e7
Ukraine,UKR,1990.0,8.14569186785008e10,-6.3452351284915,,28.7201579608688,27.6431520373362,5.1892e7
Ukraine,UKR,1991.0,7.74645611495103e10,-8.41064388765112,,23.944696767299,26.1154154421587,5.200047e7
Ukraine,UKR,1992.0,7.3942235330437e10,-9.6989985817042,0.00419434852142193,21.9899657245045,23.9809249416323,5.2150266e7
Ukraine,UKR,1993.0,6.56485599030571e10,-14.2261068824433,0.202793158444112,26.1908776378707,25.8779413649147,5.217921e7
Ukraine,UKR,1994.0,5.25495551491978e10,-22.9340455340542,2.01006094055141,38.5551534038457,35.3888483458588,5.1921041e7
Ukraine,UKR,1995.0,4.82138681780873e10,-12.2000000221119,9.58288864458873,50.1564464413865,47.0732489726224,5.1512299e7
Ukraine,UKR,1996.0,4.4558077827135e10,-9.99999997448387,17.2803920022456,48.2047120655609,45.651931168892,5.1057189e7
Ukraine,UKR,1997.0,5.0150399791647e10,-3.00000002707544,20.0349900686554,43.6501889784136,40.5912251989429,5.0594105e7
Ukraine,UKR,1998.0,4.18832414717365e10,-1.89999998428991,22.1541232542532,44.1618797133666,41.8878457925252,5.0143939e7
Ukraine,UKR,1999.0,3.1580639045454e10,-0.1999999974377,27.1794918647746,48.2479153509223,53.7037897388181,4.967335e7
Ukraine,UKR,2000.0,3.1261527363144e10,5.89999999959699,34.8449503844237,57.4134180043511,62.4448756394426,4.9175848e7
Ukraine,UKR,2001.0,3.79723013346736e10,9.20369481605906,39.0119912864225,51.4851145393669,52.5160423744185,4.8683865e7
Ukraine,UKR,2002.0,4.23515938872827e10,5.24929945234017,39.3074762410188,48.4941708409061,52.1623298905093,4.82025e7
Ukraine,UKR,2003.0,5.00841974984529e10,9.51595496799196,41.3434768691162,52.7736592233155,54.6850429078492,4.781295e7
Ukraine,UKR,2004.0,6.48197029516826e10,12.1087551720856,45.0842627121277,53.516776109706,60.255064157598,4.74516e7
Ukraine,UKR,2005.0,8.60579155853026e10,2.99735903183145,51.2020062262193,48.4312538405201,48.745524589532,4.710515e7
Ukraine,UKR,2006.0,1.07647920792079e11,7.43990240080066,55.8370805949498,47.312654749072,44.1490594567549,4.678775e7
Ukraine,UKR,2007.0,1.42579603960396e11,7.59346964859691,63.005880318229,48.3502701982009,42.4632687385334,4.650935e7
Ukraine,UKR,2008.0,1.79816790704739e11,2.30402877854763,78.9000345901072,52.5151219841817,44.4321851993019,4.62582e7
Ukraine,UKR,2009.0,1.17113410001027e11,-14.7585453597198,91.4303009339329,45.953220655507,43.9131178119664,4.60533e7
Ukraine,UKR,2010.0,1.36013155905036e11,3.83438769855928,100.0,51.0866765615474,47.0534008557034,4.58707e7
Ukraine,UKR,2011.0,1.63159671670265e11,5.46553190543162,107.955724662746,56.4254675609293,49.8163448823876,4.57061e7
Ukraine,UKR,2012.0,1.75781379051433e11,0.23868130555249,108.569699066067,56.3722841466566,47.7207797708926,4.55933e7
Ukraine,UKR,2013.0,1.83310146378081e11,-0.0267296493157545,108.310273261847,52.1929459363171,42.9567198426424,4.54896e7
Ukraine,UKR,2014.0,1.33503411375739e11,-6.55261889108043,121.385333794535,52.0988206677736,48.5929618158503,4.5271947e7
Ukraine,UKR,2015.0,9.10309594546961e10,-9.77297394655352,180.499827049464,55.2089367899327,52.5976795082231,4.5154029e7
Ukraine,UKR,2016.0,9.33559936285042e10,2.44099473810617,205.612244897959,56.2225854554037,49.2986194577187,4.5004645e7
Ukraine,UKR,2017.0,1.12154185121406e11,2.52451286360788,235.299204427534,55.6089335282207,47.947313370791,4.4831159e7
United Arab Emirates,ARE,1960.0,,,,,,92634.0
United Arab Emirates,ARE,1961.0,,,,,,101078.0
United Arab Emirates,ARE,1962.0,,,,,,112472.0
United Arab Emirates,ARE,1963.0,,,,,,125566.0
United Arab Emirates,ARE,1964.0,,,,,,138529.0
United Arab Emirates,ARE,1965.0,,,,,,150362.0
United Arab Emirates,ARE,1966.0,,,,,,160481.0
United Arab Emirates,ARE,1967.0,,,,,,170283.0
United Arab Emirates,ARE,1968.0,,,,,,183194.0
United Arab Emirates,ARE,1969.0,,,,,,203820.0
United Arab Emirates,ARE,1970.0,,,,,,235499.0
United Arab Emirates,ARE,1971.0,,,,,,278808.0
United Arab Emirates,ARE,1972.0,,,,,,332760.0
United Arab Emirates,ARE,1973.0,,,,,,397174.0
United Arab Emirates,ARE,1974.0,,,,,,471364.0
United Arab Emirates,ARE,1975.0,1.47206725065004e10,,,,,554324.0
United Arab Emirates,ARE,1976.0,1.92130226910526e10,16.5268565060148,,,,646943.0
United Arab Emirates,ARE,1977.0,2.48717751646043e10,21.439330170199,,,,748117.0
United Arab Emirates,ARE,1978.0,2.37758317834263e10,-1.58960331991595,,,,852262.0
United Arab Emirates,ARE,1979.0,3.12254632177582e10,20.9235730770152,,,,952040.0
United Arab Emirates,ARE,1980.0,4.35987484490479e10,23.874774910498,,,,1.042384e6
United Arab Emirates,ARE,1981.0,4.93334241351131e10,4.65917667406515,,,,1.1209e6
United Arab Emirates,ARE,1982.0,4.66227186052847e10,-6.71931618570783,,,,1.189545e6
United Arab Emirates,ARE,1983.0,4.28033233451376e10,-4.74582069996582,,,,1.25306e6
United Arab Emirates,ARE,1984.0,4.1807954235903e10,4.0169512795941,,,,1.318478e6
United Arab Emirates,ARE,1985.0,4.06036502315445e10,-3.59447651736838,,,,1.391052e6
United Arab Emirates,ARE,1986.0,3.39436120947971e10,-14.9581365645327,,,,1.472218e6
United Arab Emirates,ARE,1987.0,3.63849087442114e10,3.38198170900878,,,,1.560718e6
United Arab Emirates,ARE,1988.0,3.62756742032144e10,-2.61890770383279,,,,1.655849e6
United Arab Emirates,ARE,1989.0,4.14649959139199e10,12.33789128226,,,,1.756043e6
United Arab Emirates,ARE,1990.0,5.07014437482975e10,18.3279855336405,,,,1.860174e6
United Arab Emirates,ARE,1991.0,5.15521656224462e10,0.860081945778219,,,,1.970026e6
United Arab Emirates,ARE,1992.0,5.4239171887769e10,3.3449448618412,,,,2.086639e6
United Arab Emirates,ARE,1993.0,5.5625170253337e10,1.26119095149724,,,,2.207405e6
United Arab Emirates,ARE,1994.0,5.9305093979842e10,6.89614855052668,,,,2.328686e6
United Arab Emirates,ARE,1995.0,6.57436665758649e10,6.68788646362944,,,,2.44882e6
United Arab Emirates,ARE,1996.0,7.35712339961863e10,5.79840406132159,,,,2.57102e6
United Arab Emirates,ARE,1997.0,7.88390084445655e10,8.1903986407705,,,,2.70001e6
United Arab Emirates,ARE,1998.0,7.56743362831858e10,0.291994348685435,,,,2.838145e6
United Arab Emirates,ARE,1999.0,8.44454731109598e10,2.90221364464598,,,,2.988162e6
United Arab Emirates,ARE,2000.0,1.04337372362151e11,10.8527042125985,,,,3.154925e6
United Arab Emirates,ARE,2001.0,1.03311640571818e11,1.39908503032633,,40.7053546013305,49.1592253276122,3.326032e6
United Arab Emirates,ARE,2002.0,1.09816201497617e11,2.43345681036158,,43.5683114306968,49.5033473840813,3.507232e6
United Arab Emirates,ARE,2003.0,1.24346358066712e11,8.80054081486432,,46.3769702756087,55.9231992151745,3.741932e6
United Arab Emirates,ARE,2004.0,1.47824370319946e11,9.56643663716162,,53.0548827099662,63.5677906002192,4.087931e6
United Arab Emirates,ARE,2005.0,1.8061701837985e11,4.85514119630903,,51.9676896079697,67.5854343932605,4.579562e6
United Arab Emirates,ARE,2006.0,2.22116541865214e11,9.83731977348492,,50.8428719062721,68.6278307709848,5.242032e6
United Arab Emirates,ARE,2007.0,2.57916133424098e11,3.18439017367238,86.9537830939087,64.4140553654625,72.3840975003088,6.044067e6
United Arab Emirates,ARE,2008.0,3.15474615738598e11,3.19183627610384,97.6059869416765,69.6456553241827,78.86788870154,6.894278e6
United Arab Emirates,ARE,2009.0,2.53547358747447e11,-5.2429219066759,99.1284460839815,73.8086264961866,79.6533178621862,7.666393e6
United Arab Emirates,ARE,2010.0,2.89787338325391e11,1.60280996068229,100.0,63.571041979095,77.7379999323463,8.270684e6
United Arab Emirates,ARE,2011.0,3.50666031313819e11,6.93027162943835,100.877346595685,62.0164603621155,89.7818097390864,8.672475e6
United Arab Emirates,ARE,2012.0,3.74590605854323e11,4.4846260849087,101.545425889605,64.8207001026398,100.322312391509,8.900453e6
United Arab Emirates,ARE,2013.0,3.90107556160654e11,5.05334582526655,102.663561221631,64.9096442307021,100.631548088534,9.006263e6
United Arab Emirates,ARE,2014.0,4.03137100068073e11,4.39869668246446,105.072324180443,68.9351924086183,99.1150412591243,9.070867e6
United Arab Emirates,ARE,2015.0,3.58135057862492e11,5.06470152944831,109.348732137854,74.3508273325776,100.870480235332,9.154302e6
United Arab Emirates,ARE,2016.0,3.57045064669843e11,2.98844182081464,111.115725679973,75.7446341195563,101.003013922614,9.269612e6
United Arab Emirates,ARE,2017.0,3.82575085091899e11,0.790400387794406,113.303456055268,72.4266854186492,100.383841503993,9.400145e6
United Kingdom,GBR,1960.0,7.23280470421588e10,,6.58322184205659,21.5926924218601,20.20795819176,5.24e7
United Kingdom,GBR,1961.0,7.66943606359159e10,2.57356996313493,6.8101781949325,20.2398907737527,19.8952614169071,5.28e7
United Kingdom,GBR,1962.0,8.06019396352483e10,1.32799317852381,7.09596726465693,19.6212735050391,19.4231000587726,5.325e7
United Kingdom,GBR,1963.0,8.54437666704279e10,3.95624116673754,7.23920233031256,19.7224543776779,19.3240440726467,5.365e7
United Kingdom,GBR,1964.0,9.33875988139269e10,5.03828244878244,7.4767632698354,20.4268201699768,18.7296521595391,5.4e7
United Kingdom,GBR,1965.0,1.00595782309165e11,2.78897682833301,7.83368707231367,19.3935705930505,18.5120424545618,5.434805e7
United Kingdom,GBR,1966.0,1.07090721447057e11,2.04931117754337,8.13995431847605,18.8996534324654,18.7531405373601,5.46485e7
United Kingdom,GBR,1967.0,1.11185383409521e11,2.31096510055488,8.34199722581838,19.5146815417295,18.4760516243004,5.49436e7
United Kingdom,GBR,1968.0,1.04702736248084e11,3.98473799467678,8.73385638986499,21.4962821997945,20.6995154973438,5.52117e7
United Kingdom,GBR,1969.0,1.12676874821987e11,2.05244565108853,9.20956038468652,21.0722491021274,21.4833629003566,5.544175e7
United Kingdom,GBR,1970.0,1.306719462443e11,6.59628652100466,9.79589337895321,20.5489052542653,21.3531112376265,5.566325e7
United Kingdom,GBR,1971.0,1.4811389632514e11,3.48436803631409,10.7210998705382,20.1199824186658,21.4341250410779,5.5896223e7
United Kingdom,GBR,1972.0,1.69965034965035e11,4.30194591910262,11.4791973367856,20.3182885649631,20.2048072119199,5.6086065e7
United Kingdom,GBR,1973.0,1.92537971582558e11,6.50872079327365,12.5348307749214,24.2686254675929,21.9800623457261,5.6194527e7
United Kingdom,GBR,1974.0,2.06131369798971e11,-2.4634101667403,14.545918254115,31.0059576108774,26.2622457843348,5.6229974e7
United Kingdom,GBR,1975.0,2.41756637168142e11,-1.47906165861521,18.0670908082116,26.5483323571938,24.87284422644,5.62258e7
United Kingdom,GBR,1976.0,2.32614555256065e11,2.91005909082574,21.0589162197152,28.5326534569332,27.4286363847045,5.6211968e7
United Kingdom,GBR,1977.0,2.63066457352172e11,2.44309376080768,24.3947040872943,28.3698017451729,29.0532806200934,5.6193492e7
United Kingdom,GBR,1978.0,3.35883029721956e11,4.20184942695502,26.410472535602,26.1442562641654,27.4299922928929,5.6196504e7
United Kingdom,GBR,1979.0,4.38994070309191e11,3.7414535629806,29.9550961716294,26.4537828098392,26.8096499158196,5.6246951e7
United Kingdom,GBR,1980.0,5.64947710899373e11,-2.02776856155448,35.3368087664139,23.925253458496,26.0632209776344,5.6314216e7
United Kingdom,GBR,1981.0,5.40765675241158e11,-0.770989934100299,39.5336267800999,22.6741733652935,25.4405163424197,5.6333829e7
United Kingdom,GBR,1982.0,5.1504891684137e11,2.01055980449532,42.9330719437766,23.2360761361401,25.1005098468865,5.6313641e7
United Kingdom,GBR,1983.0,4.89618008185539e11,4.22191756876859,44.9119863140374,24.2836737037966,25.227226293417,5.6332848e7
United Kingdom,GBR,1984.0,4.61487097632349e11,2.27623559237631,47.1399417421861,27.0255302842517,26.9686681500868,5.6422072e7
United Kingdom,GBR,1985.0,4.89285164271047e11,4.19532546887598,50.0019918624006,26.2281415655303,27.3139066913923,5.6550268e7
United Kingdom,GBR,1986.0,6.01452653180885e11,3.12427897008472,51.7158692435732,24.9139526846709,24.3273300496453,5.6681396e7
United Kingdom,GBR,1987.0,7.45162608269325e11,5.30655940097982,53.8615147031626,24.7703941749915,23.8559397102848,5.680205e7
United Kingdom,GBR,1988.0,9.10122732123799e11,5.74762691116879,55.9690049935269,24.6853928989526,21.4839271914961,5.6928327e7
United Kingdom,GBR,1989.0,9.26884816753927e11,2.56940445973237,58.8652524505271,25.5146069280086,21.9398886166577,5.7076711e7
United Kingdom,GBR,1990.0,1.09316938920455e12,0.731800511871981,63.0027473645275,24.4211374219756,22.6071918372253,5.7247586e7
United Kingdom,GBR,1991.0,1.14279717813051e12,-1.08654325327457,67.7326521176253,22.2651119657513,21.8958421429519,5.7424897e7
United Kingdom,GBR,1992.0,1.17965952965953e12,0.373976458666476,70.6288968004439,22.9141615811476,22.2136594165167,5.7580402e7
United Kingdom,GBR,1993.0,1.06138872225555e12,2.52692487873148,72.4061401886444,24.4172908041722,24.062966241554,5.7718614e7
United Kingdom,GBR,1994.0,1.14048974594429e12,3.88003851735364,73.8166487886074,25.2913965453384,25.2703252701303,5.7865745e7
United Kingdom,GBR,1995.0,1.33521855767713e12,2.46973445248213,75.7913658220825,24.8859510617779,25.1597866989392,5.801903e7
United Kingdom,GBR,1996.0,1.40878159126365e12,2.53865444674479,77.6532337710376,25.5681711218577,25.7370472044641,5.816695e7
United Kingdom,GBR,1997.0,1.55248362802881e12,4.03824841443185,79.0637451451822,24.8894550738882,25.2940922133978,5.8316954e7
United Kingdom,GBR,1998.0,1.63851109638953e12,3.13780843053055,80.2955909006843,24.5282427655804,23.7332627133634,5.8487141e7
United Kingdom,GBR,1999.0,1.66562368548779e12,3.21672459154598,81.3769807656741,25.1586658662952,23.6055179005403,5.8682466e7
United Kingdom,GBR,2000.0,1.64795127855954e12,3.66412896042961,82.0258119104864,26.6871478270291,24.843751578093,5.8892514e7
United Kingdom,GBR,2001.0,1.62151000431841e12,2.54413057337588,83.0413796929906,27.0426103653649,24.7378742133563,5.9119673e7
United Kingdom,GBR,2002.0,1.76840827338129e12,2.45787761727294,84.0663491769928,26.5688433250105,23.7734790428195,5.9370479e7
United Kingdom,GBR,2003.0,2.03839510204082e12,3.32590931540257,85.2229692990568,25.9369315756213,23.534641498674,5.9647577e7
United Kingdom,GBR,2004.0,2.39855547418528e12,2.36445533735395,86.3701821712595,26.0686471397788,23.4427226810962,5.9987905e7
United Kingdom,GBR,2005.0,2.52070181818182e12,3.09608893680313,88.1172554096542,27.253881675089,24.6851165548411,6.0401206e7
United Kingdom,GBR,2006.0,2.69261269549218e12,2.45599965111292,90.2811170704642,29.1173847830618,26.7081216453071,6.084682e7
United Kingdom,GBR,2007.0,3.07435974389756e12,2.35670822982289,92.4357314592195,27.3392925128452,24.8627946100555,6.1322463e7
United Kingdom,GBR,2008.0,2.89056433823529e12,-0.472540317423494,95.6907712224894,29.6665049250636,26.8013891547486,6.1806995e7
United Kingdom,GBR,2009.0,2.38282598535597e12,-4.1877594383224,97.5679674496024,28.3159075693544,26.12877369346,6.227627e7
United Kingdom,GBR,2010.0,2.44117339472962e12,1.69454713975598,100.0,30.8198676226061,28.2140951479134,6.2766365e7
United Kingdom,GBR,2011.0,2.61970040473337e12,1.45262397009387,103.856112446828,32.0497326706877,30.5102803441093,6.3258918e7
United Kingdom,GBR,2012.0,2.66208516849893e12,1.48132982903095,106.528574070649,31.7120265839873,29.7322316011215,6.37003e7
United Kingdom,GBR,2013.0,2.73981868093019e12,2.05238850842331,108.969853893102,31.6840451135885,29.6660188502038,6.4128226e7
United Kingdom,GBR,2014.0,3.02282778188139e12,3.05425101175238,110.551137414463,30.252435682628,28.2475496199911,6.461316e7
United Kingdom,GBR,2015.0,2.88557030916086e12,2.34593951714504,110.958017384871,29.0951572399969,27.381313544448,6.5128861e7
United Kingdom,GBR,2016.0,2.65085017810214e12,1.93579094969158,112.076937303495,30.3270852147215,28.2552280306075,6.5595565e7
United Kingdom,GBR,2017.0,2.62243395960416e12,1.787150984874,114.943591640466,31.9331991256543,30.5286316804064,6.6022273e7
United States,USA,1960.0,5.433e11,,13.5630607803977,4.19657647708448,4.96963003865268,1.80671e8
United States,USA,1961.0,5.633e11,2.29999999999959,13.7082837473334,4.02982424995562,4.8996982069945,1.83691e8
United States,USA,1962.0,6.051e11,6.10000000000004,13.8726149993924,4.13154850437944,4.80912245909767,1.86538e8
United States,USA,1963.0,6.386e11,4.40000000000001,14.0445895655005,4.08706545568431,4.87002818665832,1.89242e8
United States,USA,1964.0,6.858e11,5.80000000000027,14.2242074456579,4.09740449110528,5.10352872557597,1.91889e8
United States,USA,1965.0,7.437e11,6.39999999999968,14.4496852101109,4.23557886244453,4.98857066021245,1.94303e8
United States,USA,1966.0,8.15e11,6.50000000000033,14.8853541109182,4.5521472392638,5.01840490797546,1.9656e8
United States,USA,1967.0,8.617e11,2.49999999999997,15.2980930695779,4.63038180341186,5.04816061274225,1.98712e8
United States,USA,1968.0,9.425e11,4.7999999999997,15.9515964207889,4.94429708222812,5.08222811671088,2.00706e8
United States,USA,1969.0,1.0199e12,3.10000000000004,16.8229342224036,4.95146582998333,5.08873418962643,2.02677e8
United States,USA,1970.0,1.075884e12,0.186045636370451,17.8051000777325,5.18271486517134,5.54985481706206,2.05052e8
United States,USA,1971.0,1.16777e12,3.29547672836176,18.5694314826577,5.33855125581236,5.39181516908295,2.07661e8
United States,USA,1972.0,1.282449e12,5.26326277619982,19.1770749495732,5.78705274049884,5.52411830801849,2.09896e8
United States,USA,1973.0,1.428549e12,5.64312484755203,20.3617886272073,6.38123018531391,6.66900470337384,2.11909e8
United States,USA,1974.0,1.548825e12,-0.51715456222523,22.612744614712,8.22978709667006,8.17723112682195,2.13854e8
United States,USA,1975.0,1.688923e12,-0.197678536519447,24.6802610650347,7.26670191595472,8.21274859777503,2.15973e8
United States,USA,1976.0,1.877587e12,5.38609005075547,26.0980958211709,8.05001312855276,7.96314631492442,2.18035e8
United States,USA,1977.0,2.085951e12,4.60859740653179,27.7949115401049,8.74627448104006,7.63920149610418,2.20239e8
United States,USA,1978.0,2.356571e12,5.5616849289446,29.9159311887723,9.00677297649848,7.93037850334236,2.22585e8
United States,USA,1979.0,2.632143e12,3.17569075012061,33.2828110274678,9.59959242335998,8.74302801937433,2.25055e8
United States,USA,1980.0,2.862505e12,-0.244596225208085,37.7923663165265,10.2647506292565,9.80864662245131,2.27225e8
United States,USA,1981.0,3.210956e12,2.59447038823151,41.6980997956942,9.89608702205823,9.50617199363679,2.29466e8
United States,USA,1982.0,3.344991e12,-1.91089106804856,44.254788345169,9.06379120302566,8.46665955155036,2.31664e8
United States,USA,1983.0,3.638137e12,4.63245718120484,45.6764447583299,9.0331397635658,7.61367700006899,2.33792e8
United States,USA,1984.0,4.040693e12,7.25908695936059,47.6407764689876,10.025681238342,7.48344405278995,2.35825e8
United States,USA,1985.0,4.346734e12,4.23873752083914,49.3299488738723,9.59865499016043,6.97555912094,2.37924e8
United States,USA,1986.0,4.590155e12,3.5116144990922,50.2662548449057,9.86605027499071,6.99322789753287,2.40133e8
United States,USA,1987.0,4.870217e12,3.46174769185008,52.1082935307754,10.4454072580339,7.47284977240234,2.42289e8
United States,USA,1988.0,5.252629e12,4.20397197941298,54.2331348364675,10.5469661002138,8.46435185123488,2.44499e8
United States,USA,1989.0,5.657693e12,3.68052403304713,56.8509698983363,10.4465194558984,8.91336804595089,2.46819e8
United States,USA,1990.0,5.979589e12,1.91937029742549,59.919760489111,10.5313090916449,9.22929652857412,2.49623e8
United States,USA,1991.0,6.174043e12,-0.0740845307123976,62.4573407534626,10.099492342376,9.63601970378243,2.52981e8
United States,USA,1992.0,6.539299e12,3.55539614766758,64.3490609806525,10.211996729313,9.68074712595341,2.56514e8
United States,USA,1993.0,6.878718e12,2.74585671892275,66.2484245218916,10.4666887056571,9.51921564454307,2.59919e8
United States,USA,1994.0,7.308755e12,4.03764342486481,67.9758134970226,11.1294604895088,9.86404661258997,2.63126e8
United States,USA,1995.0,7.66406e12,2.71897578878193,69.8828203523109,11.7766692849482,10.6055145706062,2.66278e8
United States,USA,1996.0,8.100201e12,3.79588122942587,71.9312285175105,11.9005195056271,10.7107218697413,2.69394e8
United States,USA,1997.0,8.608515e12,4.48702649316731,73.6127576083459,12.2643220114038,11.0797971543292,2.72657e8
United States,USA,1998.0,9.089168e12,4.44991096328404,74.7554330587091,12.2749408966805,10.4847990487138,2.75854e8
United States,USA,1999.0,9.660624e12,4.68519960839866,76.391102265249,12.9247448197963,10.2682808067057,2.7904e8
United States,USA,2000.0,1.0284779e13,4.09217644881066,78.9707207568716,14.3185381037356,10.664643353056,2.82162411e8
United States,USA,2001.0,1.0621824e13,0.975981833932124,81.2025684592531,13.137065724305,9.66607053553137,2.84968955e8
United States,USA,2002.0,1.0977514e13,1.78612768745552,82.4904668765521,13.0172733097858,9.13238644013572,2.87625193e8
United States,USA,2003.0,1.151067e13,2.80677595648093,84.3630788186188,13.4130680490362,9.03751910184203,2.90107933e8
United States,USA,2004.0,1.2274928e13,3.78574284969444,86.6216781201728,14.669552440552,9.62536806733205,2.92805298e8
United States,USA,2005.0,1.3093726e13,3.34521606334877,89.5605323721102,15.5042651724956,9.99639827502118,2.95516599e8
United States,USA,2006.0,1.3855888e13,2.666625826122,92.4497050827274,16.218830579462,10.6547916669072,2.98379912e8
United States,USA,2007.0,1.4477635e13,1.77857023965289,95.0869923788515,16.4610241935233,11.4979069440554,3.01231207e8
United States,USA,2008.0,1.4718582e13,-0.291621458693953,98.7374773853446,17.4270116509865,12.5143984658305,3.04093966e8
United States,USA,2009.0,1.4418739e13,-2.77552957416808,98.3864199710624,13.7541708744433,11.0116564284852,3.06771529e8
United States,USA,2010.0,1.4964372e13,2.53192061616315,100.0,15.8041513536285,12.3783009403936,3.09338421e8
United States,USA,2011.0,1.5517926e13,1.60145467247139,103.156841568622,17.3113726666824,13.5737920131853,3.1164428e8
United States,USA,2012.0,1.6155255e13,2.22403085385714,105.291504532867,17.1080190315783,13.6066084998349,3.13993272e8
United States,USA,2013.0,1.6691517e13,1.67733152992453,106.833848874866,16.5869465309834,13.6393115137468,3.16234505e8
United States,USA,2014.0,1.7427609e13,2.56919359418927,108.566932118964,16.5436176586243,13.6200439199663,3.18622525e8
United States,USA,2015.0,1.8120714e13,2.86158702527237,108.695721960693,15.3909939751822,12.4990439118459,3.21039839e8
United States,USA,2016.0,1.8624475e13,1.48527919319147,110.06700893427,14.6892999668447,11.8906224202293,3.23405935e8
United States,USA,2017.0,1.9390604e13,2.27333854830167,112.411557302308,,,3.25719178e8
Upper middle income,UMC,1960.0,1.86711947734297e11,,,9.63421652605631,9.43635862719097,1.150568959e9
Upper middle income,UMC,1961.0,1.7015224541156e11,1.58171011769819,,9.17188576162431,9.40896240695566,1.15496748e9
Upper middle income,UMC,1962.0,1.78342108889251e11,4.48700936459738,,7.87894469211517,8.59024939944743,1.171820698e9
Upper middle income,UMC,1963.0,1.96667141246587e11,5.90948256036974,,8.47992134387998,9.12672463791221,1.200060408e9
Upper middle income,UMC,1964.0,2.1577258498352e11,8.22080458971178,,7.9890937292534,8.52649832715999,1.2279738e9
Upper middle income,UMC,1965.0,2.39420168970703e11,6.71702772588674,,7.98892320295549,8.533414123039,1.256855898e9
Upper middle income,UMC,1966.0,2.6622921345575e11,6.20096870479597,,8.01863146019504,8.22886467942754,1.28867763e9
Upper middle income,UMC,1967.0,2.76516783447799e11,4.54814156272303,,7.87527349153623,7.8669239690762,1.319719672e9
Upper middle income,UMC,1968.0,2.8945159506794e11,7.64556388256972,,8.20466645559185,7.9436206056832,1.351687548e9
Upper middle income,UMC,1969.0,3.21565019024458e11,7.57871820325961,,7.90395971431556,7.9655106332448,1.385327913e9
Upper middle income,UMC,1970.0,3.55966754399214e11,8.55657058921911,,8.66214215241438,8.16584731158714,1.419934207e9
Upper middle income,UMC,1971.0,3.91474623939843e11,7.03909526663627,,8.70390983674571,8.38841459539429,1.455203204e9
Upper middle income,UMC,1972.0,4.5154962542871e11,8.41808399096247,,8.83188322765265,8.84338382011797,1.488762369e9
Upper middle income,UMC,1973.0,5.76845185420411e11,8.7332497603993,,9.68980028685913,10.4581767038959,1.521452091e9
Upper middle income,UMC,1974.0,7.32490863014162e11,6.37220159545376,,12.3355305547214,12.260380748522,1.552810129e9
Upper middle income,UMC,1975.0,8.42275368190717e11,4.39864796397431,,12.3212147466735,10.9807713511875,1.581987657e9
Upper middle income,UMC,1976.0,9.22164595262869e11,7.81894413333886,,11.4450463678948,11.0489370947434,1.609703779e9
Upper middle income,UMC,1977.0,1.03058236533134e12,3.36241632425616,,11.472700569452,10.8142724158942,1.635986172e9
Upper middle income,UMC,1978.0,1.1041517225602e12,3.10023660271241,,11.4760695209156,10.5204773881916,1.662349096e9
Upper middle income,UMC,1979.0,1.34315273925631e12,4.39829061643363,,11.750459132313,11.6601200769671,1.689044984e9
Upper middle income,UMC,1980.0,1.55255184003211e12,3.43010592830441,,13.5155372903945,12.2765258252411,1.715481307e9
Upper middle income,UMC,1981.0,1.69753629935121e12,1.74280696942841,,14.2930726442048,12.3000961909887,1.74262133e9
